%No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-31_13-26-57
140, 0.00, -3886.56, -3556.76, -3022.66, 0.000, 0.000, 0.000, 13:27:29.139
141, 0.00, -3652.52, -3341.17, -2832.22, 0.000, 0.000, 0.000, 13:27:29.153
142, 0.00, -3731.99, -3429.53, -2886.64, 0.000, 0.000, 0.000, 13:27:29.155
143, 0.00, -4003.28, -3662.89, -3101.31, 0.000, 0.000, 0.000, 13:27:29.156
144, 0.00, -3889.75, -3544.86, -3017.93, 0.000, 0.000, 0.000, 13:27:29.157
145, 0.00, -3659.95, -3340.03, -2832.00, 0.000, 0.000, 0.000, 13:27:29.162
146, 0.00, -3749.26, -3427.27, -2887.21, 0.000, 0.000, 0.000, 13:27:29.162
147, 0.00, -4011.89, -3675.56, -3111.39, 0.000, 0.000, 0.000, 13:27:29.177
148, 0.00, -3881.66, -3561.23, -3026.13, 0.000, 0.000, 0.000, 13:27:29.178
149, 0.00, -3665.40, -3360.21, -2851.63, 0.000, 0.000, 0.000, 13:27:29.178
150, 0.00, -3738.92, -3431.60, -2894.91, 0.000, 0.000, 0.000, 13:27:29.178
151, 0.00, -4021.11, -3675.11, -3113.15, 0.000, 0.000, 0.000, 13:27:29.192
152, 0.00, -3883.04, -3558.97, -3017.73, 0.000, 0.000, 0.000, 13:27:29.192
153, 0.00, -3657.23, -3358.88, -2856.11, 0.000, 0.000, 0.000, 13:27:29.207
154, 0.00, -3730.11, -3435.52, -2897.94, 0.000, 0.000, 0.000, 13:27:29.207
155, 0.00, -4006.99, -3684.03, -3118.24, 0.000, 0.000, 0.000, 13:27:29.208
156, 0.00, -3887.00, -3575.19, -3039.29, 0.000, 0.000, 0.000, 13:27:29.208
157, 0.00, -3669.78, -3366.42, -2854.44, 0.000, 0.000, 0.000, 13:27:29.222
158, 0.00, -3754.48, -3440.77, -2897.05, 0.000, 0.000, 0.000, 13:27:29.222
159, 0.00, -4057.41, -3684.95, -3129.95, 0.000, 0.000, 0.000, 13:27:29.237
160, 0.00, -3879.09, -3577.26, -3045.21, 0.000, 0.000, 0.000, 13:27:29.237
161, 0.00, -3646.79, -3359.32, -2852.29, 0.000, 0.000, 0.000, 13:27:29.238
162, 0.00, -3722.54, -3436.92, -2902.83, 0.000, 0.000, 0.000, 13:27:29.238
163, 0.00, -3994.17, -3696.79, -3145.92, 0.000, 0.000, 0.000, 13:27:29.254
164, 0.00, -3863.72, -3567.55, -3028.69, 0.000, 0.000, 0.000, 13:27:29.254
165, 0.00, -3623.70, -3355.56, -2845.22, 0.000, 0.000, 0.000, 13:27:29.268
166, 0.00, -3708.39, -3433.19, -2891.29, 0.000, 0.000, 0.000, 13:27:29.270
167, 0.00, -4012.40, -3705.12, -3145.14, 0.000, 0.000, 0.000, 13:27:29.270
168, 0.00, -3874.38, -3571.61, -3038.81, 0.000, 0.000, 0.000, 13:27:29.271
169, 0.00, -3637.34, -3355.65, -2850.38, 0.000, 0.000, 0.000, 13:27:29.283
170, 0.00, -3710.19, -3433.96, -2895.28, 0.000, 0.000, 0.000, 13:27:29.284
171, 0.00, -4023.12, -3707.77, -3140.91, 0.000, 0.000, 0.000, 13:27:29.298
172, 0.00, -3884.51, -3567.93, -3032.04, 0.000, 0.000, 0.000, 13:27:29.299
173, 0.00, -3641.27, -3342.65, -2836.27, 0.000, 0.000, 0.000, 13:27:29.301
174, 0.00, -3717.72, -3425.57, -2891.29, 0.000, 0.000, 0.000, 13:27:29.301
175, 0.00, -4033.51, -3710.27, -3150.96, 0.000, 0.000, 0.000, 13:27:29.312
176, 0.00, -3891.47, -3571.54, -3030.18, 0.000, 0.000, 0.000, 13:27:29.312
177, 0.00, -3654.94, -3350.00, -2835.84, 0.000, 0.000, 0.000, 13:27:29.327
178, 0.00, -3739.45, -3427.90, -2888.62, 0.000, 0.000, 0.000, 13:27:29.328
179, 0.00, -4049.52, -3714.24, -3146.44, 0.000, 0.000, 0.000, 13:27:29.328
180, 0.00, -3915.82, -3572.23, -3038.20, 0.000, 0.000, 0.000, 13:27:29.328
181, 0.00, -3639.72, -3330.42, -2823.04, 0.000, 0.000, 0.000, 13:27:29.343
182, 0.00, -3727.19, -3417.15, -2877.16, 0.000, 0.000, 0.000, 13:27:29.343
183, 0.00, -4046.52, -3702.16, -3143.41, 0.000, 0.000, 0.000, 13:27:29.361
184, 0.00, -3899.21, -3566.95, -3030.00, 0.000, 0.000, 0.000, 13:27:29.362
185, 0.00, -3646.47, -3338.35, -2827.69, 0.000, 0.000, 0.000, 13:27:29.364
186, 0.00, -3734.44, -3423.18, -2890.15, 0.000, 0.000, 0.000, 13:27:29.364
187, 0.00, -4054.89, -3725.94, -3162.45, 0.000, 0.000, 0.000, 13:27:29.372
