No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-26_11-17-14
195, 0.00, 0.00, 0.00, 11.57, 0.000, 0.000, 0.000, 11:17:21.073
196, 0.00, 0.00, 0.00, 22.58, 0.000, 0.000, 0.000, 11:17:21.076
197, 0.00, 0.00, 0.00, 17.11, 0.000, 0.000, 0.000, 11:17:21.077
198, 0.00, 0.00, 0.00, 14.00, 0.000, 0.000, 0.000, 11:17:21.078
199, 0.00, 0.00, 0.00, 15.65, 0.000, 0.000, 0.000, 11:17:21.089
200, 0.00, 0.00, 0.00, 18.16, 0.000, 0.000, 0.000, 11:17:21.089
0, 0.00, 0.00, 0.00, 17.63, 0.000, 0.000, 0.000, 11:17:21.091
1, 0.00, 0.00, 0.00, 15.10, 0.000, 0.000, 0.000, 11:17:21.104
2, 0.00, 0.00, 0.00, 12.54, 0.000, 0.000, 0.000, 11:17:21.104
3, 0.00, 0.00, 0.00, 15.30, 0.000, 0.000, 0.000, 11:17:21.118
4, 0.00, 0.00, 0.00, 17.74, 0.000, 0.000, 0.000, 11:17:21.118
5, 0.00, 0.00, 0.00, 15.02, 0.000, 0.000, 0.000, 11:17:21.119
6, 0.00, 0.00, 0.00, 18.10, 0.000, 0.000, 0.000, 11:17:21.119
7, 0.00, 0.00, 0.00, 16.67, 0.000, 0.000, 0.000, 11:17:21.133
8, 0.00, 0.00, 0.00, 15.89, 0.000, 0.000, 0.000, 11:17:21.133
9, 0.00, 0.00, 0.00, 13.78, 0.000, 0.000, 0.000, 11:17:21.148
10, 0.00, 0.00, 0.00, 15.42, 0.000, 0.000, 0.000, 11:17:21.149
11, 0.00, 0.00, 0.00, 16.32, 0.000, 0.000, 0.000, 11:17:21.149
12, 0.00, 0.00, 0.00, 20.16, 0.000, 0.000, 0.000, 11:17:21.150
13, 0.00, 0.00, 0.00, 17.96, 0.000, 0.000, 0.000, 11:17:21.164
14, 0.00, 0.00, 0.00, 13.96, 0.000, 0.000, 0.000, 11:17:21.165
15, 0.00, 0.00, 0.00, 12.75, 0.000, 0.000, 0.000, 11:17:21.178
16, 0.00, 0.00, 0.00, 18.60, 0.000, 0.000, 0.000, 11:17:21.178
17, 0.00, 0.00, 0.00, 13.91, 0.000, 0.000, 0.000, 11:17:21.178
18, 0.00, 0.00, 0.00, 11.73, 0.000, 0.000, 0.000, 11:17:21.178
19, 0.00, 0.00, 0.00, 15.84, 0.000, 0.000, 0.000, 11:17:21.194
20, 0.00, 0.00, 0.00, 16.64, 0.000, 0.000, 0.000, 11:17:21.194
21, 0.00, 0.00, 0.00, 12.63, 0.000, 0.000, 0.000, 11:17:21.212
22, 0.00, 0.00, 0.00, 12.53, 0.000, 0.000, 0.000, 11:17:21.212
23, 0.00, 0.00, 0.00, 17.82, 0.000, 0.000, 0.000, 11:17:21.213
24, 0.00, 0.00, 0.00, 18.56, 0.000, 0.000, 0.000, 11:17:21.213
25, 0.00, 0.00, 0.00, 17.12, 0.000, 0.000, 0.000, 11:17:21.225
26, 0.00, 0.00, 0.00, 15.87, 0.000, 0.000, 0.000, 11:17:21.226
27, 0.00, 0.00, 0.00, 15.39, 0.000, 0.000, 0.000, 11:17:21.239
28, 0.00, 0.00, 0.00, 15.05, 0.000, 0.000, 0.000, 11:17:21.239
29, 0.00, 0.00, 0.00, 14.65, 0.000, 0.000, 0.000, 11:17:21.242
30, 0.00, 0.00, 0.00, 13.10, 0.000, 0.000, 0.000, 11:17:21.243
31, 0.00, 0.00, 0.00, 18.90, 0.000, 0.000, 0.000, 11:17:21.253
32, 0.00, 0.00, 0.00, 22.46, 0.000, 0.000, 0.000, 11:17:21.254
33, 0.00, 0.00, 0.00, 17.80, 0.000, 0.000, 0.000, 11:17:21.268
34, 0.00, 0.00, 0.00, 12.67, 0.000, 0.000, 0.000, 11:17:21.268
35, 0.00, 0.00, 0.00, 16.71, 0.000, 0.000, 0.000, 11:17:21.269
36, 0.00, 0.00, 0.00, 21.19, 0.000, 0.000, 0.000, 11:17:21.269
