%No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-26_11-20-27
152, 13.98, 0.00, 16.00, 14.26, 0.000, 0.000, 0.000, 11:20:32.018
153, 12.78, 0.00, 10.54, 13.07, 0.000, 0.000, 0.000, 11:20:32.025
154, 10.39, 0.00, 11.09, 13.37, 0.000, 0.000, 0.000, 11:20:32.025
155, 10.07, 0.00, 12.96, 15.75, 0.000, 0.000, 0.000, 11:20:32.025
156, 8.05, 0.00, 7.95, 12.20, 0.000, 0.000, 0.000, 11:20:32.025
157, 14.43, 0.00, 12.31, 14.50, 0.000, 0.000, 0.000, 11:20:32.041
158, 9.09, 0.00, 12.17, 16.91, 0.000, 0.000, 0.000, 11:20:32.041
159, 8.76, 0.00, 11.43, 14.59, 0.000, 0.000, 0.000, 11:20:32.055
160, 12.44, 0.00, 13.64, 17.79, 0.000, 0.000, 0.000, 11:20:32.055
161, 7.73, 0.00, 14.21, 17.45, 0.000, 0.000, 0.000, 11:20:32.056
162, 15.00, 0.00, 13.75, 17.58, 0.000, 0.000, 0.000, 11:20:32.056
163, 9.81, 0.00, 13.25, 15.71, 0.000, 0.000, 0.000, 11:20:32.070
164, 13.66, 0.00, 13.24, 16.36, 0.000, 0.000, 0.000, 11:20:32.070
165, 19.33, 0.00, 14.13, 15.86, 0.000, 0.000, 0.000, 11:20:32.085
166, 12.71, 0.00, 14.65, 19.10, 0.000, 0.000, 0.000, 11:20:32.085
167, 15.12, 0.00, 10.09, 14.42, 0.000, 0.000, 0.000, 11:20:32.085
168, 13.37, 0.00, 10.21, 10.60, 0.000, 0.000, 0.000, 11:20:32.085
169, 17.47, 0.00, 13.97, 14.63, 0.000, 0.000, 0.000, 11:20:32.100
170, 10.51, 0.00, 13.20, 17.65, 0.000, 0.000, 0.000, 11:20:32.100
171, 11.43, 0.00, 11.34, 11.61, 0.000, 0.000, 0.000, 11:20:32.117
172, 7.84, 0.00, 13.47, 17.10, 0.000, 0.000, 0.000, 11:20:32.117
173, 13.99, 0.00, 15.04, 18.59, 0.000, 0.000, 0.000, 11:20:32.118
174, 10.67, 0.00, 14.14, 18.63, 0.000, 0.000, 0.000, 11:20:32.118
175, 7.26, 0.00, 8.86, 15.31, 0.000, 0.000, 0.000, 11:20:32.130
176, 13.62, 0.00, 9.42, 14.87, 0.000, 0.000, 0.000, 11:20:32.130
177, 14.03, 0.00, 15.62, 15.12, 0.000, 0.000, 0.000, 11:20:32.146
178, 12.93, 0.00, 10.51, 13.00, 0.000, 0.000, 0.000, 11:20:32.147
179, 8.91, 0.00, 9.44, 17.17, 0.000, 0.000, 0.000, 11:20:32.147
180, 9.13, 0.00, 11.82, 12.26, 0.000, 0.000, 0.000, 11:20:32.147
181, 14.54, 0.00, 13.99, 16.77, 0.000, 0.000, 0.000, 11:20:32.160
182, 12.11, 0.00, 15.11, 18.26, 0.000, 0.000, 0.000, 11:20:32.160
183, 14.94, 0.00, 11.11, 18.28, 0.000, 0.000, 0.000, 11:20:32.176
184, 11.59, 0.00, 12.23, 16.35, 0.000, 0.000, 0.000, 11:20:32.176
185, 7.67, 0.00, 14.63, 13.93, 0.000, 0.000, 0.000, 11:20:32.177
186, 10.13, 0.00, 11.91, 18.59, 0.000, 0.000, 0.000, 11:20:32.177
187, 12.20, 0.00, 14.22, 18.98, 0.000, 0.000, 0.000, 11:20:32.191
188, 9.92, 0.00, 14.36, 17.04, 0.000, 0.000, 0.000, 11:20:32.191
189, 11.96, 0.00, 8.43, 17.13, 0.000, 0.000, 0.000, 11:20:32.205
190, 8.85, 0.00, 17.59, 13.10, 0.000, 0.000, 0.000, 11:20:32.205
191, 12.05, 0.00, 14.55, 15.43, 0.000, 0.000, 0.000, 11:20:32.206
192, 15.07, 0.00, 11.95, 12.61, 0.000, 0.000, 0.000, 11:20:32.207
193, 11.43, 0.00, 12.50, 17.50, 0.000, 0.000, 0.000, 11:20:32.220
194, 9.02, 0.00, 16.68, 18.89, 0.000, 0.000, 0.000, 11:20:32.220
195, 12.20, 0.00, 18.76, 19.56, 0.000, 0.000, 0.000, 11:20:32.235
196, 9.32, 0.00, 12.01, 13.15, 0.000, 0.000, 0.000, 11:20:32.235
197, 9.83, 0.00, 14.92, 15.88, 0.000, 0.000, 0.000, 11:20:32.236
198, 6.77, 0.00, 17.97, 17.28, 0.000, 0.000, 0.000, 11:20:32.236
199, 9.25, 0.00, 13.32, 14.88, 0.000, 0.000, 0.000, 11:20:32.250
200, 12.13, 0.00, 10.75, 12.81, 0.000, 0.000, 0.000, 11:20:32.250
0, 13.78, 0.00, 14.48, 19.69, 0.000, 0.000, 0.000, 11:20:32.251
1, 13.05, 0.00, 10.88, 18.99, 0.000, 0.000, 0.000, 11:20:32.269
2, 7.13, 0.00, 11.20, 14.03, 0.000, 0.000, 0.000, 11:20:32.270
3, 6.83, 0.00, 9.25, 14.48, 0.000, 0.000, 0.000, 11:20:32.280
4, 11.57, 0.00, 13.04, 14.50, 0.000, 0.000, 0.000, 11:20:32.280
5, 6.40, 0.00, 16.89, 18.79, 0.000, 0.000, 0.000, 11:20:32.281
6, 10.68, 0.00, 14.88, 19.31, 0.000, 0.000, 0.000, 11:20:32.281
7, 12.88, 0.00, 3.94, 20.08, 0.000, 0.000, 0.000, 11:20:32.296
8, 4.14, 0.00, 8.00, 12.50, 0.000, 0.000, 0.000, 11:20:32.296
9, 10.77, 0.00, 6.81, 13.07, 0.000, 0.000, 0.000, 11:20:32.310
10, 12.48, 0.00, 15.17, 15.28, 0.000, 0.000, 0.000, 11:20:32.311
11, 17.03, 0.00, 10.77, 17.40, 0.000, 0.000, 0.000, 11:20:32.312
12, 13.84, 0.00, 16.13, 16.17, 0.000, 0.000, 0.000, 11:20:32.312
13, 10.47, 0.00, 17.24, 19.75, 0.000, 0.000, 0.000, 11:20:32.325
14, 7.75, 0.00, 10.93, 15.43, 0.000, 0.000, 0.000, 11:20:32.325
15, 12.17, 0.00, 7.04, 16.96, 0.000, 0.000, 0.000, 11:20:32.341
16, 17.39, 0.00, 16.79, 15.81, 0.000, 0.000, 0.000, 11:20:32.341
17, 14.45, 0.00, 18.47, 19.90, 0.000, 0.000, 0.000, 11:20:32.341
18, 14.66, 0.00, 0.74, 13.88, 0.000, 0.000, 0.000, 11:20:32.342
19, 11.22, 0.00, 2.67, 17.14, 0.000, 0.000, 0.000, 11:20:32.355
20, 14.93, 0.00, 3.54, 16.91, 0.000, 0.000, 0.000, 11:20:32.355
21, 10.18, 0.00, 4.94, 20.52, 0.000, 0.000, 0.000, 11:20:32.370
22, 10.08, 0.00, 8.71, 18.02, 0.000, 0.000, 0.000, 11:20:32.370
23, 7.83, 0.00, 5.31, 14.65, 0.000, 0.000, 0.000, 11:20:32.370
24, 14.79, 0.00, 16.02, 16.96, 0.000, 0.000, 0.000, 11:20:32.370
25, 14.02, 0.00, 17.58, 16.99, 0.000, 0.000, 0.000, 11:20:32.385
26, 13.27, 0.00, 18.96, 14.98, 0.000, 0.000, 0.000, 11:20:32.385
27, 10.87, 0.00, 15.27, 19.05, 0.000, 0.000, 0.000, 11:20:32.400
28, 13.44, 0.00, 12.02, 18.62, 0.000, 0.000, 0.000, 11:20:32.400
29, 11.99, 0.00, 15.80, 19.76, 0.000, 0.000, 0.000, 11:20:32.400
30, 12.48, 0.00, 3.96, 16.02, 0.000, 0.000, 0.000, 11:20:32.400
31, 13.42, 0.00, 11.22, 12.02, 0.000, 0.000, 0.000, 11:20:32.423
32, 13.02, 0.00, 21.46, 14.87, 0.000, 0.000, 0.000, 11:20:32.424
