%No., CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-05-31_13-39-20
162, 0.00, -4095.80, -3682.48, -3357.16, 0.000, 0.000, 0.000, 13:39:34.654
163, 0.00, -4059.24, -3601.14, -3197.42, 0.000, 0.000, 0.000, 13:39:34.669
164, 0.00, -4166.72, -3745.59, -3440.72, 0.000, 0.000, 0.000, 13:39:34.669
165, 0.00, -4158.53, -3751.58, -3471.93, 0.000, 0.000, 0.000, 13:39:34.684
166, 0.00, -4118.26, -3681.38, -3361.70, 0.000, 0.000, 0.000, 13:39:34.684
167, 0.00, -4073.77, -3603.17, -3208.26, 0.000, 0.000, 0.000, 13:39:34.684
168, 0.00, -4166.60, -3752.30, -3443.60, 0.000, 0.000, 0.000, 13:39:34.684
169, 0.00, -4146.44, -3747.04, -3459.50, 0.000, 0.000, 0.000, 13:39:34.699
170, 0.00, -4088.92, -3667.32, -3336.66, 0.000, 0.000, 0.000, 13:39:34.699
171, 0.00, -4053.39, -3591.42, -3182.97, 0.000, 0.000, 0.000, 13:39:34.715
172, 0.00, -4150.37, -3726.67, -3428.35, 0.000, 0.000, 0.000, 13:39:34.717
173, 0.00, -4139.79, -3731.37, -3450.73, 0.000, 0.000, 0.000, 13:39:34.717
174, 0.00, -4095.71, -3677.25, -3341.99, 0.000, 0.000, 0.000, 13:39:34.718
175, 0.00, -4048.65, -3591.66, -3182.08, 0.000, 0.000, 0.000, 13:39:34.729
176, 0.00, -4165.76, -3737.89, -3429.92, 0.000, 0.000, 0.000, 13:39:34.729
177, 0.00, -4138.10, -3733.27, -3447.54, 0.000, 0.000, 0.000, 13:39:34.745
178, 0.00, -4104.65, -3668.55, -3343.51, 0.000, 0.000, 0.000, 13:39:34.745
179, 0.00, -4057.77, -3592.03, -3186.52, 0.000, 0.000, 0.000, 13:39:34.746
180, 0.00, -4161.34, -3743.96, -3434.98, 0.000, 0.000, 0.000, 13:39:34.749
181, 0.00, -4142.81, -3745.63, -3459.71, 0.000, 0.000, 0.000, 13:39:34.759
182, 0.00, -4095.15, -3674.43, -3341.05, 0.000, 0.000, 0.000, 13:39:34.759
183, 0.00, -4062.53, -3595.43, -3191.74, 0.000, 0.000, 0.000, 13:39:34.774
184, 0.00, -4162.01, -3737.45, -3430.08, 0.000, 0.000, 0.000, 13:39:34.774
185, 0.00, -4144.18, -3735.09, -3449.05, 0.000, 0.000, 0.000, 13:39:34.774
186, 0.00, -4104.27, -3670.16, -3346.60, 0.000, 0.000, 0.000, 13:39:34.774
187, 0.00, -4068.65, -3611.40, -3207.72, 0.000, 0.000, 0.000, 13:39:34.789
188, 0.00, -4172.31, -3766.98, -3460.32, 0.000, 0.000, 0.000, 13:39:34.789
189, 0.00, -4150.73, -3760.50, -3475.00, 0.000, 0.000, 0.000, 13:39:34.804
190, 0.00, -4098.82, -3684.08, -3353.88, 0.000, 0.000, 0.000, 13:39:34.804
191, 0.00, -4066.11, -3614.58, -3216.43, 0.000, 0.000, 0.000, 13:39:34.804
192, 0.00, -4164.61, -3758.45, -3458.23, 0.000, 0.000, 0.000, 13:39:34.804
193, 0.00, -4150.84, -3750.11, -3472.49, 0.000, 0.000, 0.000, 13:39:34.826
194, 0.00, -4116.05, -3683.84, -3358.67, 0.000, 0.000, 0.000, 13:39:34.826
195, 0.00, -4075.13, -3596.86, -3205.67, 0.000, 0.000, 0.000, 13:39:34.834
196, 0.00, -4174.01, -3736.34, -3441.52, 0.000, 0.000, 0.000, 13:39:34.834
197, 0.00, -4152.57, -3735.70, -3452.69, 0.000, 0.000, 0.000, 13:39:34.834
198, 0.00, -4107.96, -3670.44, -3341.91, 0.000, 0.000, 0.000, 13:39:34.834
199, 0.00, -4061.67, -3593.55, -3196.50, 0.000, 0.000, 0.000, 13:39:34.849
200, 0.00, -4166.50, -3745.50, -3450.80, 0.000, 0.000, 0.000, 13:39:34.849
0, 0.00, -4141.27, -3746.68, -3460.67, 0.000, 0.000, 0.000, 13:39:34.849
