%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
181, 13.09, 10.28, 15.45, 10.71, 0.000, 0.000, 0.000, 14:43:25.293, L
182, 12.29, 15.30, 9.62, 13.73, 0.000, 0.000, 0.000, 14:43:25.293, L
183, 11.98, 16.75, 16.72, 14.72, 0.000, 0.000, 0.000, 14:43:25.309, L
184, 12.90, 12.54, 11.56, 12.27, 0.000, 0.000, 0.000, 14:43:25.309, L
185, 11.99, 9.70, 4.73, 10.63, 0.000, 0.000, 0.000, 14:43:25.309, L
186, 9.60, 9.14, 7.75, 9.03, 0.000, 0.000, 0.000, 14:43:25.309, L
187, 12.88, 14.60, 4.24, 15.03, 0.000, 0.000, 0.000, 14:43:25.323, L
188, 4.88, 9.61, 5.36, 15.35, 0.000, 0.000, 0.000, 14:43:25.323, L
189, 6.91, 6.89, 4.28, 9.55, 0.000, 0.000, 0.000, 14:43:25.339, L
190, 12.55, 8.51, 3.95, 16.61, 0.000, 0.000, 0.000, 14:43:25.339, L
191, 12.95, 15.33, 9.56, 17.05, 0.000, 0.000, 0.000, 14:43:25.339, L
192, 19.40, 13.95, 5.23, 12.80, 0.000, 0.000, 0.000, 14:43:25.339, L
193, 10.58, 10.49, 6.50, 13.18, 0.000, 0.000, 0.000, 14:43:25.353, L
194, 12.20, 9.64, 8.26, 15.42, 0.000, 0.000, 0.000, 14:43:25.353, L
195, 17.67, 15.43, 8.47, 18.97, 0.000, 0.000, 0.000, 14:43:25.368, L
196, 13.61, 10.61, 2.96, 13.11, 0.000, 0.000, 0.000, 14:43:25.369, L
197, 8.85, 11.48, 1.37, 9.15, 0.000, 0.000, 0.000, 14:43:25.370, L
198, 11.30, 16.22, 8.59, 13.98, 0.000, 0.000, 0.000, 14:43:25.370, L
199, 12.51, 10.77, 9.93, 12.83, 0.000, 0.000, 0.000, 14:43:25.382, L
200, 14.31, 15.86, 8.24, 13.67, 0.000, 0.000, 0.000, 14:43:25.383, L
0, 10.42, 9.41, 8.14, 9.66, 0.000, 0.000, 0.000, 14:43:25.383, L
1, 16.06, 14.62, 10.31, 11.04, 0.000, 0.000, 0.000, 14:43:25.398, L
2, 12.53, 11.40, 7.53, 15.82, 0.000, 0.000, 0.000, 14:43:25.398, L
3, 13.35, 15.62, 12.72, 13.41, 0.000, 0.000, 0.000, 14:43:25.427, L
4, 10.08, 8.83, 8.81, 11.88, 0.000, 0.000, 0.000, 14:43:25.427, L
5, 11.88, 7.98, 7.17, 13.07, 0.000, 0.000, 0.000, 14:43:25.428, L
6, 12.79, 13.86, 9.39, 13.59, 0.000, 0.000, 0.000, 14:43:25.428, L
7, 13.08, 8.36, 11.43, 15.36, 0.000, 0.000, 0.000, 14:43:25.428, L
8, 12.49, 10.53, 6.88, 12.34, 0.000, 0.000, 0.000, 14:43:25.429, L
9, 11.44, 10.81, 8.08, 13.39, 0.000, 0.000, 0.000, 14:43:25.429, L
10, 11.60, 12.09, 10.50, 13.12, 0.000, 0.000, 0.000, 14:43:25.429, L
11, 11.66, 10.41, 11.62, 14.64, 0.000, 0.000, 0.000, 14:43:25.443, L
12, 8.44, 10.47, 8.36, 10.20, 0.000, 0.000, 0.000, 14:43:25.443, L
13, 6.88, 12.80, 8.85, 15.73, 0.000, 0.000, 0.000, 14:43:25.458, L
14, 12.88, 14.15, 6.06, 12.50, 0.000, 0.000, 0.000, 14:43:25.458, L
15, 9.82, 9.77, 9.50, 10.57, 0.000, 0.000, 0.000, 14:43:25.473, L
