No, CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-08-29_17-51-58
163, -3986.72, -3837.45, 410.58, -78.35, 0.000, 0.000, 0.000, 17:52:01.577
164, -3923.12, -3771.77, 480.53, -44.99, 0.000, 0.000, 0.000, 17:52:01.577
165, -3913.00, -3773.47, 505.73, 91.41, 0.000, 0.000, 0.000, 17:52:01.591
166, -3921.97, -3784.85, 577.48, 212.45, 0.000, 0.000, 0.000, 17:52:01.591
167, -3983.98, -3846.75, 417.43, -110.23, 0.000, 0.000, 0.000, 17:52:01.593
168, -3903.66, -3759.32, 477.16, -71.19, 0.000, 0.000, 0.000, 17:52:01.594
169, -3894.54, -3759.62, 493.63, 66.13, 0.000, 0.000, 0.000, 17:52:01.613
170, -3933.02, -3795.08, 572.99, 204.37, 0.000, 0.000, 0.000, 17:52:01.613
171, -3982.43, -3841.00, 413.11, -96.40, 0.000, 0.000, 0.000, 17:52:01.621
172, -3912.37, -3769.31, 478.48, -62.08, 0.000, 0.000, 0.000, 17:52:01.622
173, -3905.39, -3764.00, 493.44, 86.98, 0.000, 0.000, 0.000, 17:52:01.623
174, -3942.00, -3803.03, 572.26, 242.38, 0.000, 0.000, 0.000, 17:52:01.623
175, -3993.42, -3845.21, 402.52, -53.39, 0.000, 0.000, 0.000, 17:52:01.636
176, -3927.47, -3770.87, 456.93, -33.49, 0.000, 0.000, 0.000, 17:52:01.636
177, -3902.05, -3759.23, 491.23, 112.14, 0.000, 0.000, 0.000, 17:52:01.650
178, -3931.92, -3786.89, 574.52, 269.84, 0.000, 0.000, 0.000, 17:52:01.650
179, -3970.26, -3835.15, 407.22, -36.45, 0.000, 0.000, 0.000, 17:52:01.651
180, -3911.34, -3761.98, 472.96, -8.53, 0.000, 0.000, 0.000, 17:52:01.651
181, -3910.69, -3761.23, 494.43, 144.33, 0.000, 0.000, 0.000, 17:52:01.665
182, -3954.19, -3802.34, 556.73, 286.28, 0.000, 0.000, 0.000, 17:52:01.665
183, -3989.03, -3838.99, 401.41, -15.45, 0.000, 0.000, 0.000, 17:52:01.683
184, -3914.02, -3753.75, 460.05, 9.15, 0.000, 0.000, 0.000, 17:52:01.683
185, -3899.96, -3764.00, 490.28, 148.21, 0.000, 0.000, 0.000, 17:52:01.684
186, -3947.07, -3803.56, 565.02, 295.32, 0.000, 0.000, 0.000, 17:52:01.684
187, -3996.00, -3858.48, 411.63, -9.19, 0.000, 0.000, 0.000, 17:52:01.697
188, -3914.35, -3774.91, 468.64, 13.38, 0.000, 0.000, 0.000, 17:52:01.698
189, -3904.08, -3769.49, 500.69, 171.40, 0.000, 0.000, 0.000, 17:52:01.710
190, -3959.79, -3803.96, 573.14, 303.65, 0.000, 0.000, 0.000, 17:52:01.710
191, -4001.26, -3854.09, 416.27, 6.81, 0.000, 0.000, 0.000, 17:52:01.712
192, -3918.85, -3767.43, 468.13, 21.34, 0.000, 0.000, 0.000, 17:52:01.712
193, -3910.15, -3762.20, 501.39, 173.36, 0.000, 0.000, 0.000, 17:52:01.725
194, -3952.81, -3805.18, 563.51, 314.26, 0.000, 0.000, 0.000, 17:52:01.725
195, -3994.84, -3848.76, 412.84, 15.77, 0.000, 0.000, 0.000, 17:52:01.743
196, -3911.58, -3775.00, 457.99, 14.61, 0.000, 0.000, 0.000, 17:52:01.744
197, -3908.42, -3770.91, 491.18, 172.99, 0.000, 0.000, 0.000, 17:52:01.745
198, -3946.53, -3800.38, 561.83, 325.18, 0.000, 0.000, 0.000, 17:52:01.746
199, -3989.86, -3849.90, 413.40, 45.63, 0.000, 0.000, 0.000, 17:52:01.757
200, -3925.51, -3777.78, 457.69, 53.14, 0.000, 0.000, 0.000, 17:52:01.757
0, -3913.15, -3764.15, 483.89, 216.81, 0.000, 0.000, 0.000, 17:52:01.759
1, -3940.63, -3792.53, 548.20, 377.72, 0.000, 0.000, 0.000, 17:52:01.772
2, -3992.40, -3845.97, 402.84, 85.82, 0.000, 0.000, 0.000, 17:52:01.773
3, -3913.40, -3778.02, 455.52, 80.19, 0.000, 0.000, 0.000, 17:52:01.788
4, -3897.47, -3763.47, 500.25, 239.95, 0.000, 0.000, 0.000, 17:52:01.789
5, -3927.32, -3795.92, 564.76, 394.68, 0.000, 0.000, 0.000, 17:52:01.790
6, -3993.78, -3847.25, 416.36, 115.00, 0.000, 0.000, 0.000, 17:52:01.790
7, -3916.53, -3770.03, 463.73, 124.44, 0.000, 0.000, 0.000, 17:52:01.801
8, -3907.68, -3758.29, 504.46, 304.85, 0.000, 0.000, 0.000, 17:52:01.801
9, -3936.76, -3796.78, 566.59, 480.18, 0.000, 0.000, 0.000, 17:52:01.815
10, -3991.18, -3849.78, 418.23, 203.76, 0.000, 0.000, 0.000, 17:52:01.815
11, -3928.99, -3785.00, 441.19, 192.85, 0.000, 0.000, 0.000, 17:52:01.816
12, -3907.06, -3776.13, 485.92, 366.88, 0.000, 0.000, 0.000, 17:52:01.816
13, -3948.78, -3794.53, 560.79, 532.02, 0.000, 0.000, 0.000, 17:52:01.830
14, -4012.08, -3866.49, 399.23, 250.51, 0.000, 0.000, 0.000, 17:52:01.830
15, -3931.31, -3779.34, 449.28, 250.53, 0.000, 0.000, 0.000, 17:52:01.848
16, -3909.83, -3778.68, 494.52, 422.42, 0.000, 0.000, 0.000, 17:52:01.850
17, -3947.20, -3805.05, 576.96, 571.71, 0.000, 0.000, 0.000, 17:52:01.851
18, -4011.34, -3864.61, 409.89, 284.99, 0.000, 0.000, 0.000, 17:52:01.851
19, -3941.48, -3794.27, 442.65, 256.88, 0.000, 0.000, 0.000, 17:52:01.862
20, -3923.49, -3785.30, 484.06, 412.02, 0.000, 0.000, 0.000, 17:52:01.862
