No, CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-08-29_17-59-31
131, -4169.52, -4012.18, 293.49, 254.37, 0.000, 0.000, 0.000, 17:59:44.547
132, -4142.72, -3985.21, 385.47, 320.43, 0.000, 0.000, 0.000, 17:59:44.547
133, -4127.43, -3983.48, 407.72, 375.40, 0.000, 0.000, 0.000, 17:59:44.563
134, -4143.02, -3996.90, 409.01, 351.48, 0.000, 0.000, 0.000, 17:59:44.565
135, -4161.70, -4016.95, 304.86, 251.46, 0.000, 0.000, 0.000, 17:59:44.578
136, -4131.20, -3984.94, 388.34, 323.25, 0.000, 0.000, 0.000, 17:59:44.578
137, -4107.95, -3969.89, 427.39, 389.55, 0.000, 0.000, 0.000, 17:59:44.578
138, -4155.79, -4005.58, 408.39, 356.82, 0.000, 0.000, 0.000, 17:59:44.579
139, -4166.27, -4011.93, 303.01, 255.51, 0.000, 0.000, 0.000, 17:59:44.590
140, -4150.75, -3998.63, 370.03, 307.64, 0.000, 0.000, 0.000, 17:59:44.590
141, -4121.71, -3975.12, 411.51, 378.59, 0.000, 0.000, 0.000, 17:59:44.605
142, -4139.17, -3985.60, 407.04, 350.72, 0.000, 0.000, 0.000, 17:59:44.606
143, -4158.62, -4006.10, 293.68, 247.60, 0.000, 0.000, 0.000, 17:59:44.610
144, -4141.81, -3986.15, 375.43, 305.25, 0.000, 0.000, 0.000, 17:59:44.611
145, -4129.31, -3981.08, 409.57, 362.49, 0.000, 0.000, 0.000, 17:59:44.622
146, -4149.67, -3997.35, 398.25, 350.62, 0.000, 0.000, 0.000, 17:59:44.623
147, -4164.48, -4014.84, 290.73, 259.26, 0.000, 0.000, 0.000, 17:59:44.637
148, -4152.58, -3995.49, 376.46, 305.83, 0.000, 0.000, 0.000, 17:59:44.639
149, -4119.08, -3966.48, 422.43, 382.44, 0.000, 0.000, 0.000, 17:59:44.639
150, -4146.32, -3991.61, 405.21, 356.54, 0.000, 0.000, 0.000, 17:59:44.640
151, -4172.84, -3999.96, 288.81, 244.18, 0.000, 0.000, 0.000, 17:59:44.651
152, -4149.03, -3982.30, 369.63, 311.26, 0.000, 0.000, 0.000, 17:59:44.655
153, -4125.73, -3973.65, 406.91, 378.54, 0.000, 0.000, 0.000, 17:59:44.664
154, -4155.35, -4005.64, 385.36, 336.83, 0.000, 0.000, 0.000, 17:59:44.664
155, -4165.31, -4011.44, 282.29, 246.74, 0.000, 0.000, 0.000, 17:59:44.664
156, -4147.53, -3997.64, 366.63, 305.03, 0.000, 0.000, 0.000, 17:59:44.665
157, -4124.69, -3970.27, 406.16, 380.85, 0.000, 0.000, 0.000, 17:59:44.680
158, -4145.16, -4000.87, 408.48, 368.31, 0.000, 0.000, 0.000, 17:59:44.680
159, -4170.08, -4005.72, 302.74, 267.90, 0.000, 0.000, 0.000, 17:59:44.711
160, -4145.35, -3982.28, 379.27, 333.40, 0.000, 0.000, 0.000, 17:59:44.711
161, -4124.69, -3968.87, 419.33, 386.32, 0.000, 0.000, 0.000, 17:59:44.712
162, -4147.14, -4006.95, 401.67, 350.93, 0.000, 0.000, 0.000, 17:59:44.712
163, -4161.94, -4024.15, 297.56, 253.23, 0.000, 0.000, 0.000, 17:59:44.712
164, -4151.81, -4019.05, 370.75, 310.09, 0.000, 0.000, 0.000, 17:59:44.713
165, -4119.57, -3979.61, 423.30, 387.57, 0.000, 0.000, 0.000, 17:59:44.721
166, -4148.96, -4009.81, 401.64, 345.47, 0.000, 0.000, 0.000, 17:59:44.722
167, -4160.44, -4017.11, 299.09, 257.25, 0.000, 0.000, 0.000, 17:59:44.725
168, -4146.68, -3999.06, 362.23, 315.79, 0.000, 0.000, 0.000, 17:59:44.727
169, -4124.75, -3989.75, 409.89, 380.54, 0.000, 0.000, 0.000, 17:59:44.740
170, -4146.90, -4006.21, 391.79, 348.78, 0.000, 0.000, 0.000, 17:59:44.742
171, -4181.23, -4023.98, 286.78, 251.70, 0.000, 0.000, 0.000, 17:59:44.755
172, -4148.85, -4000.56, 369.55, 310.34, 0.000, 0.000, 0.000, 17:59:44.756
173, -4127.32, -3978.41, 407.97, 368.03, 0.000, 0.000, 0.000, 17:59:44.757
174, -4157.15, -4010.88, 387.56, 345.41, 0.000, 0.000, 0.000, 17:59:44.761
175, -4164.49, -4006.03, 290.59, 256.55, 0.000, 0.000, 0.000, 17:59:44.771
176, -4140.95, -3984.39, 371.50, 320.21, 0.000, 0.000, 0.000, 17:59:44.772
177, -4128.00, -3974.10, 406.12, 381.64, 0.000, 0.000, 0.000, 17:59:44.785
178, -4155.37, -3997.18, 395.56, 345.57, 0.000, 0.000, 0.000, 17:59:44.788
179, -4156.02, -4010.61, 298.25, 257.10, 0.000, 0.000, 0.000, 17:59:44.790
180, -4148.27, -3996.75, 372.45, 313.90, 0.000, 0.000, 0.000, 17:59:44.791
181, -4119.00, -3978.02, 422.29, 380.82, 0.000, 0.000, 0.000, 17:59:44.799
182, -4140.00, -3993.61, 404.56, 349.24, 0.000, 0.000, 0.000, 17:59:44.799
183, -4160.05, -4004.58, 303.81, 254.58, 0.000, 0.000, 0.000, 17:59:44.815
184, -4152.87, -3995.62, 369.76, 307.52, 0.000, 0.000, 0.000, 17:59:44.815
185, -4124.83, -3972.78, 415.07, 375.59, 0.000, 0.000, 0.000, 17:59:44.816
186, -4162.31, -4006.77, 391.79, 332.38, 0.000, 0.000, 0.000, 17:59:44.817
187, -4168.71, -4011.33, 291.90, 246.99, 0.000, 0.000, 0.000, 17:59:44.829
188, -4144.47, -3997.11, 372.34, 312.08, 0.000, 0.000, 0.000, 17:59:44.829
189, -4129.07, -3991.34, 414.58, 371.19, 0.000, 0.000, 0.000, 17:59:44.846
190, -4151.23, -4008.70, 388.38, 342.36, 0.000, 0.000, 0.000, 17:59:44.847
191, -4162.73, -4009.38, 297.58, 250.61, 0.000, 0.000, 0.000, 17:59:44.847
192, -4153.12, -3992.61, 365.69, 307.98, 0.000, 0.000, 0.000, 17:59:44.848
193, -4130.42, -3980.40, 413.60, 370.89, 0.000, 0.000, 0.000, 17:59:44.861
194, -4170.23, -4011.32, 384.70, 330.57, 0.000, 0.000, 0.000, 17:59:44.861
195, -4174.51, -4017.39, 290.43, 250.95, 0.000, 0.000, 0.000, 17:59:44.878
196, -4151.19, -3992.81, 378.46, 317.50, 0.000, 0.000, 0.000, 17:59:44.879
197, -4123.93, -3965.89, 416.85, 382.57, 0.000, 0.000, 0.000, 17:59:44.879
198, -4151.86, -3998.59, 391.81, 335.57, 0.000, 0.000, 0.000, 17:59:44.880
199, -4158.33, -4000.68, 292.62, 255.47, 0.000, 0.000, 0.000, 17:59:44.890
200, -4139.63, -3990.79, 360.15, 309.25, 0.000, 0.000, 0.000, 17:59:44.890
0, -4122.32, -3969.96, 409.78, 369.61, 0.000, 0.000, 0.000, 17:59:44.891
1, -4148.98, -4002.01, 383.78, 327.63, 0.000, 0.000, 0.000, 17:59:44.904
2, -4153.87, -4002.32, 294.64, 251.10, 0.000, 0.000, 0.000, 17:59:44.906
3, -4139.30, -3991.22, 366.38, 309.58, 0.000, 0.000, 0.000, 17:59:44.922
4, -4119.94, -3970.90, 415.89, 377.40, 0.000, 0.000, 0.000, 17:59:44.923
5, -4157.73, -4005.27, 388.48, 336.96, 0.000, 0.000, 0.000, 17:59:44.924
6, -4156.41, -4002.78, 300.67, 249.89, 0.000, 0.000, 0.000, 17:59:44.925
7, -4144.96, -3988.95, 363.63, 301.42, 0.000, 0.000, 0.000, 17:59:44.938
8, -4129.12, -3980.71, 411.92, 374.38, 0.000, 0.000, 0.000, 17:59:44.939
9, -4151.37, -3996.51, 389.22, 329.32, 0.000, 0.000, 0.000, 17:59:44.949
10, -4166.78, -4010.92, 292.00, 235.68, 0.000, 0.000, 0.000, 17:59:44.949
11, -4145.31, -3994.50, 375.71, 309.17, 0.000, 0.000, 0.000, 17:59:44.949
12, -4117.96, -3969.91, 421.02, 391.85, 0.000, 0.000, 0.000, 17:59:44.950
13, -4152.87, -4001.77, 389.70, 349.47, 0.000, 0.000, 0.000, 17:59:44.963
14, -4164.37, -4004.03, 293.58, 263.59, 0.000, 0.000, 0.000, 17:59:44.964
15, -4141.89, -3992.80, 370.90, 312.87, 0.000, 0.000, 0.000, 17:59:44.979
16, -4136.42, -3980.20, 415.92, 382.16, 0.000, 0.000, 0.000, 17:59:44.980
17, -4155.68, -4007.31, 388.16, 338.54, 0.000, 0.000, 0.000, 17:59:44.980
18, -4166.76, -4019.12, 297.92, 250.77, 0.000, 0.000, 0.000, 17:59:44.981
19, -4153.14, -3996.75, 375.41, 311.84, 0.000, 0.000, 0.000, 17:59:44.994
20, -4129.79, -3972.01, 427.09, 382.61, 0.000, 0.000, 0.000, 17:59:44.994
21, -4158.91, -4001.22, 395.20, 336.56, 0.000, 0.000, 0.000, 17:59:45.011
22, -4162.84, -4006.01, 303.40, 248.63, 0.000, 0.000, 0.000, 17:59:45.012
23, -4143.47, -3991.44, 380.21, 317.86, 0.000, 0.000, 0.000, 17:59:45.016
24, -4130.55, -3978.72, 420.95, 377.99, 0.000, 0.000, 0.000, 17:59:45.016
25, -4152.87, -4010.21, 391.00, 328.73, 0.000, 0.000, 0.000, 17:59:45.026
26, -4168.25, -4014.02, 298.08, 234.40, 0.000, 0.000, 0.000, 17:59:45.026
27, -4143.89, -3988.06, 376.46, 315.15, 0.000, 0.000, 0.000, 17:59:45.040
28, -4139.40, -3986.88, 409.89, 377.56, 0.000, 0.000, 0.000, 17:59:45.041
29, -4162.82, -4005.48, 384.04, 337.56, 0.000, 0.000, 0.000, 17:59:45.043
30, -4157.31, -4003.59, 306.63, 252.67, 0.000, 0.000, 0.000, 17:59:45.044
31, -4140.29, -3992.49, 379.02, 309.99, 0.000, 0.000, 0.000, 17:59:45.056
32, -4122.76, -3973.62, 421.45, 376.77, 0.000, 0.000, 0.000, 17:59:45.056
33, -4153.65, -4005.82, 391.85, 330.64, 0.000, 0.000, 0.000, 17:59:45.070
34, -4160.75, -4010.16, 298.70, 239.40, 0.000, 0.000, 0.000, 17:59:45.071
35, -4154.25, -3995.03, 366.25, 301.13, 0.000, 0.000, 0.000, 17:59:45.072
36, -4125.90, -3977.16, 421.31, 376.98, 0.000, 0.000, 0.000, 17:59:45.073
37, -4163.35, -4011.32, 389.33, 329.19, 0.000, 0.000, 0.000, 17:59:45.087
38, -4165.89, -4015.46, 299.56, 243.69, 0.000, 0.000, 0.000, 17:59:45.087
39, -4140.37, -3987.89, 376.56, 309.99, 0.000, 0.000, 0.000, 17:59:45.099
40, -4134.67, -3983.02, 420.45, 375.20, 0.000, 0.000, 0.000, 17:59:45.099
41, -4153.37, -4004.36, 389.37, 334.45, 0.000, 0.000, 0.000, 17:59:45.100
42, -4159.43, -3996.93, 310.23, 262.87, 0.000, 0.000, 0.000, 17:59:45.102
43, -4133.01, -3979.25, 391.06, 334.20, 0.000, 0.000, 0.000, 17:59:45.114
44, -4120.74, -3968.11, 426.84, 392.34, 0.000, 0.000, 0.000, 17:59:45.115
45, -4158.50, -3993.32, 391.71, 329.89, 0.000, 0.000, 0.000, 17:59:45.128
46, -4160.83, -3995.93, 304.77, 260.98, 0.000, 0.000, 0.000, 17:59:45.129
47, -4153.01, -3989.80, 373.04, 311.74, 0.000, 0.000, 0.000, 17:59:45.129
48, -4135.01, -3978.00, 418.71, 372.92, 0.000, 0.000, 0.000, 17:59:45.129
49, -4161.36, -4005.28, 394.34, 333.22, 0.000, 0.000, 0.000, 17:59:45.145
50, -4160.02, -4002.09, 310.64, 254.90, 0.000, 0.000, 0.000, 17:59:45.146
51, -4147.67, -3990.83, 381.25, 311.76, 0.000, 0.000, 0.000, 17:59:45.160
52, -4120.79, -3973.24, 425.63, 388.67, 0.000, 0.000, 0.000, 17:59:45.160
53, -4153.05, -4006.11, 389.43, 342.16, 0.000, 0.000, 0.000, 17:59:45.160
54, -4166.81, -4008.46, 302.25, 251.39, 0.000, 0.000, 0.000, 17:59:45.161
55, -4144.28, -3988.62, 380.03, 320.18, 0.000, 0.000, 0.000, 17:59:45.177
56, -4130.52, -3973.20, 423.68, 386.27, 0.000, 0.000, 0.000, 17:59:45.177
